processed?,username,sponsor,subdomain,country,first_name,last_name,email,phone,DOB,gender,package_id,addon_id,password,product_sku,billing_country,billing_state,billing_postal_code,shipping_eq_billing,shipping_country,shipping_state,shipping_postal_code,shipping_group
,marcjack,0,marcjack,DK,Marcia,Jackson,marcjack@gmail.com,6999719039,2009-09-02,na,,,,gold-pendant-necklace-with-crystal-best-silver-paris-eiffel-tower-necklace--gold,58,4788,7100,Y,,,,
,jennwill,0,jennwill,CA,Jennifer,Williams,jennwill@gmail.com,7967995572,2009-09-03,m,,,,overnight-vitalizing-mask,38,4536,T0K 1Y0,Y,,,,
,joserobi,0,joserobi,PL,Joseph,Robinson,joserobi@gmail.com,3670339385,2009-10-03,f,,,,ceramic-coated-forged-aluminum-cookware-set,175,6314,45-004,Y,,,,
,michpere,0,michpere,NO,Michelle,Perez,michpere@gmail.com,7836539046,2009-10-17,na,,,,summer-tops-off-shoulder-floral-printed-long-sleeve-chiffon-loose-shirt---black-xs,164,6170,9006,Y,,,,
,deanking,0,deanking,PL,Deanna,King,deanking@gmail.com,7736010904,2009-10-01,f,,,,insulated-casserole-with-stainless-steel-black,175,6314,45-004,Y,,,,
,robecamp,0,robecamp,US,Robert,Campos,robecamp@gmail.com,2313731418,2009-10-12,na,,,,curology-night-cream-superbottle,231,7591,32256,Y,,,,
,jennfole,0,jennfole,ES,Jennifer,Foley,jennfole@gmail.com,1052863971,2009-10-13,m,,,,brooks-men-levitate-2-running-shoes-10uk,205,6881,28015,Y,,,,
,mathnich,0,mathnich,DE,Mathew,Nicholson,mathnich@gmail.com,3830573922,2009-10-07,na,,,,ceramic-coated-forged-aluminum-cookware-set,82,4994,20038,Y,,,,
,brentran,0,brentran,AT,Brenda,Tran,brentran@gmail.com,3040745036,2009-10-08,m,,,,ceramic-coated-forged-aluminum-cookware-set,14,4268,5020,Y,,,,
,shankell,0,shankell,AT,Shannon,Kelly,shankell@gmail.com,6622347790,2009-09-03,na,,,,gold-pendant-necklace-with-crystal-best-silver-paris-eiffel-tower-necklace-white-gold,14,4268,5020,Y,,,,
,allilawr,0,allilawr,RO,Allison,Lawrence,allilawr@gmail.com,7677852448,2009-10-13,f,,,,brooks-men-levitate-2-running-shoes-08uk,180,6355,410223,Y,,,,
,sarabrow,0,sarabrow,AT,Sarah,Brown,sarabrow@gmail.com,7341628084,2009-09-07,na,,,,gold-pendant-necklace-with-crystal-best-silver-paris-eiffel-tower-necklace-white-gold,14,4268,5020,Y,,,,
,geramcma,0,geramcma,AT,Gerald,Mcmahon,geramcma@gmail.com,6952616662,2009-10-02,na,,,,gold-pendant-necklace-with-crystal-best-silver-paris-eiffel-tower-necklace-white-gold,14,4268,5020,Y,,,,
,willhend,0,willhend,IT,William,Henderson,willhend@gmail.com,8396429015,2009-09-02,m,,,,brooks-men-levitate-2-running-shoes-10uk,107,5278,94100,Y,,,,
,rebewalk,0,rebewalk,PL,Rebecca,Walker,rebewalk@gmail.com,9957673758,2009-09-01,m,,,,gold-pendant-necklace-with-crystal-best-silver-paris-eiffel-tower-necklace-white-gold,175,6314,45-004,Y,,,,
,jimmagui,0,jimmagui,GB,Jimmy,Aguilar,jimmagui@gmail.com,5849654967,2009-10-04,f,,,,insulated-casserole-with-stainless-steel,230,7414,BT11 8AE,Y,,,,
,elizmore,0,elizmore,DE,Elizabeth,Moreno,elizmore@gmail.com,2215526862,2009-10-06,f,,,,overnight-vitalizing-mask,82,4994,20038,Y,,,,
,seanwagn,0,seanwagn,DE,Sean,Wagner,seanwagn@gmail.com,2460661106,2009-10-12,na,,,,stone-cookware-set-nonstick-stone-pots-and-pans-set---10-piece-,82,4994,20038,Y,,,,
,sonymass,0,sonymass,AT,Sonya,Massey,sonymass@gmail.com,9678310616,2009-10-05,na,,,,stormwear-padded-jacket--5---6-yrs---blue,14,4268,5020,Y,,,,
,angebowe,0,angebowe,NO,Angela,Bowers,angebowe@gmail.com,8717734375,2009-09-01,f,,,,grill-pan-portable-nonstick-frying-pan,164,6170,9006,Y,,,,
,mattdavi,0,mattdavi,RU,Matthew,Davis,mattdavi@gmail.com,4276344277,2009-10-15,f,,,,makeup-herbals-pure-colors-lip-color-42g---red,181,6448,901967,Y,,,,
,wendharr,0,wendharr,ES,Wendy,Harrison,wendharr@gmail.com,2791398284,2009-09-01,m,,,,grill-pan-portable-nonstick-frying-pan,205,6881,28015,Y,,,,
,davicrai,0,davicrai,AT,David,Craig,davicrai@gmail.com,5617412004,2009-10-14,m,,,,unbreakable-plastic-bottle-1-l--blue,14,4268,5020,Y,,,,
,megapere,0,megapere,DK,Megan,Perez,megapere@gmail.com,7661829464,2009-10-01,f,,,,brooks-men-levitate-2-running-shoes-09uk,58,4788,7100,Y,,,,
,jamecoop,0,jamecoop,DE,James,Cooper,jamecoop@gmail.com,6285108786,2009-10-16,na,,,,floral-casual-wrap-v-neck-ruffle-cap-sleeveless-belt-a-line-dress---black-and-white,82,4994,20038,Y,,,,
,willberg,0,willberg,ES,William,Berger,willberg@gmail.com,2083253299,2009-10-11,f,,,,overnight-vitalizing-mask,205,6881,28015,Y,,,,
,carodavi,0,carodavi,CH,Carol,Davis,carodavi@gmail.com,9275076783,2009-10-09,na,,,,glass-jar-black-lid,212,7008,8001,Y,,,,
,kathbrow,0,kathbrow,FR,Kathleen,Brown,kathbrow@gmail.com,4147735338,2009-10-06,na,,,,grill-pan-portable-nonstick-frying-pan,75,4950,19100,Y,,,,
,morgroge,0,morgroge,RO,Morgan,Rogers,morgroge@gmail.com,9719632716,2009-10-04,f,,,,gold-pendant-necklace-with-crystal-best-silver-paris-eiffel-tower-necklace--gold,180,6355,410223,Y,,,,
,thomhaye,0,thomhaye,RO,Thomas,Hayes,thomhaye@gmail.com,9123843306,2009-09-01,na,,,,floral-casual-wrap-v-neck-ruffle-cap-sleeveless-belt-a-line-dress---black,180,6355,410223,Y,,,,
,jefftayl,0,jefftayl,US,Jeffrey,Taylor,jefftayl@gmail.com,9095802837,2009-09-06,f,,,,manual-lemon-squeezer,231,7591,32256,Y,,,,
,scothood,0,scothood,RU,Scott,Hood,scothood@gmail.com,2798502107,2009-09-07,na,,,,ultra-thin-stainless-steel-mesh-band-waterproof-quartz-womens-wrist-watch---rose-gold--white,181,6448,901967,Y,,,,
,geoflamb,0,geoflamb,FR,Geoffrey,Lambert,geoflamb@gmail.com,9101254889,2009-10-03,f,,,,glass-jar-black-lid,75,4950,19100,Y,,,,
,philrobe,0,philrobe,CA,Philip,Roberts,philrobe@gmail.com,3416218936,2009-09-07,f,,,,brooks-men-levitate-2-running-shoes-08uk,38,4536,T0K 1Y0,Y,,,,
,nichmill,0,nichmill,CH,Nicholas,Miller,nichmill@gmail.com,4782480208,2009-10-13,m,,,,summer-tops-off-shoulder-floral-printed-long-sleeve-chiffon-loose-shirt---black-m,212,7008,8001,Y,,,,
,paulgile,0,paulgile,HU,Paul,Giles,paulgile@gmail.com,9896491226,2009-10-03,m,,,,summer-tops-off-shoulder-floral-printed-long-sleeve-chiffon-loose-shirt---red-s,99,5112,1012,Y,,,,
,derrhanc,0,derrhanc,AU,Derrick,Hancock,derrhanc@gmail.com,6740556074,2009-10-07,na,,,,summer-tops-off-shoulder-floral-printed-long-sleeve-chiffon-loose-shirt---red-s,13,4259,4000,Y,,,,
,shanhern,0,shanhern,DE,Shane,Hernandez,shanhern@gmail.com,8163547880,2009-10-12,f,,,,summer-tops-off-shoulder-floral-printed-long-sleeve-chiffon-loose-shirt---green-l,82,4994,20038,Y,,,,
,jeffruiz,0,jeffruiz,HU,Jeffrey,Ruiz,jeffruiz@gmail.com,2684404884,2009-10-15,f,,,,double-walled-water-bottle,99,5112,1012,Y,,,,
,leahburn,0,leahburn,US,Leah,Burns,leahburn@gmail.com,2651005631,2009-10-10,m,,,,ultra-thin-stainless-steel-mesh-band-waterproof-quartz-womens-wrist-watch---silver--black,231,7591,32256,Y,,,,
,krisspea,0,krisspea,NZ,Kristen,Spears,krisspea@gmail.com,4662183739,2009-09-06,na,,,,floral-casual-wrap-v-neck-ruffle-cap-sleeveless-belt-a-line-dress---coffee,157,6076,8053,Y,,,,
,julicama,0,julicama,IT,Julia,Camacho,julicama@gmail.com,9475195004,2009-10-06,na,,,,summer-tops-off-shoulder-floral-printed-long-sleeve-chiffon-loose-shirt---green-s,107,5278,94100,Y,,,,
,randayal,0,randayal,HU,Randy,Ayala,randayal@gmail.com,9096189809,2009-10-13,f,,,,ultra-thin-stainless-steel-mesh-band-waterproof-quartz-womens-wrist-watch---silver--black,99,5112,1012,Y,,,,
,kaitalex,0,kaitalex,DE,Kaitlyn,Alexander,kaitalex@gmail.com,9104852168,2009-10-09,f,,,,gold-pendant-necklace-with-crystal-best-silver-paris-eiffel-tower-necklace--rose-gold,82,4994,20038,Y,,,,
,keitirwi,0,keitirwi,FR,Keith,Irwin,keitirwi@gmail.com,4905668126,2009-10-12,f,,,,stone-cookware-set-nonstick-stone-pots-and-pans-set---10-piece-,75,4950,19100,Y,,,,
,annepena,0,annepena,CH,Anne,Pena,annepena@gmail.com,3408630869,2009-10-16,f,,,,earrings-stud-crystal-pearl-earring-set,212,7008,8001,Y,,,,
,ambeking,0,ambeking,NO,Amber,King,ambeking@gmail.com,2162080660,2009-09-05,m,,,,ultra-thin-stainless-steel-mesh-band-waterproof-quartz-womens-wrist-watch---black--white,164,6170,9006,Y,,,,
,alexhard,0,alexhard,GB,Alexander,Hardy,alexhard@gmail.com,4484586491,2009-10-14,f,,,,glass-jar-black-lid,230,7414,BT11 8AE,Y,,,,
,sophwalk,0,sophwalk,AT,Sophia,Walker,sophwalk@gmail.com,2548729471,2009-10-01,m,,,,floral-casual-wrap-v-neck-ruffle-cap-sleeveless-belt-a-line-dress---red,14,4268,5020,Y,,,,
,alvimorg,0,alvimorg,GB,Alvin,Morgan,alvimorg@gmail.com,6685317520,2009-09-05,f,,,,ultra-thin-stainless-steel-mesh-band-waterproof-quartz-womens-wrist-watch---silver--black,230,7414,BT11 8AE,Y,,,,
,broohern,0,broohern,AT,Brooke,Hernandez,broohern@gmail.com,5761506884,2009-10-07,m,,,,summer-tops-off-shoulder-floral-printed-long-sleeve-chiffon-loose-shirt---red-m,14,4268,5020,Y,,,,
,cyntbara,0,cyntbara,AT,Cynthia,Barajas,cyntbara@gmail.com,1373556838,2009-10-14,f,,,,brooks-men-levitate-2-running-shoes-08uk,14,4268,5020,Y,,,,
,staccoch,0,staccoch,BR,Stacey,Cochran,staccoch@gmail.com,6245493333,2009-10-03,na,,,,makeup-herbals-pure-colors-lip-color-matte-finish-42g---red,30,4424,20000-000,Y,,,,
,terrdoug,0,terrdoug,GR,Terri,Douglas,terrdoug@gmail.com,3203779896,2009-09-02,na,,,,brooks-men-levitate-2-running-shoes-11uk,85,5016,13672,Y,,,,
,kellmart,0,kellmart,BR,Kelly,Martin,kellmart@gmail.com,9982747811,2009-10-16,f,,,,gold-pendant-necklace-with-crystal-best-silver-paris-eiffel-tower-necklace--gold,30,4424,20000-000,Y,,,,
,maritorr,0,maritorr,GB,Maria,Torres,maritorr@gmail.com,5033584397,2009-10-16,na,,,,brooks-men-levitate-2-running-shoes-12uk,230,7414,BT11 8AE,Y,,,,
,heidserr,0,heidserr,CH,Heidi,Serrano,heidserr@gmail.com,6651583263,2009-10-06,f,,,,stormwear-padded-jacket--5---6-yrs---blue,212,7008,8001,Y,,,,
,destsoli,0,destsoli,FR,Destiny,Solis,destsoli@gmail.com,7622970530,2009-09-06,f,,,,passage-denfer-extrme-by-olivia-giacobetti-eau-de-parfum,75,4950,19100,Y,,,,
,bianrami,0,bianrami,NO,Bianca,Ramirez,bianrami@gmail.com,2047553585,2009-10-16,m,,,,floral-casual-wrap-v-neck-ruffle-cap-sleeveless-a-line-dress---black,164,6170,9006,Y,,,,
,stepnewt,0,stepnewt,ES,Stephen,Newton,stepnewt@gmail.com,8428238595,2009-10-16,f,,,,porcelain-bowls,205,6881,28015,Y,,,,
,nathrodg,0,nathrodg,CA,Nathan,Rodgers,nathrodg@gmail.com,6690306818,2009-10-13,m,,,,unbreakable-plastic-bottle-1-l--blue,38,4536,T0K 1Y0,Y,,,,
,tammward,0,tammward,RO,Tammy,Ward,tammward@gmail.com,3452518664,2009-09-02,m,,,,smartest-pressure-cooker,180,6355,410223,Y,,,,
,thombray,0,thombray,US,Thomas,Bray,thombray@gmail.com,7583696408,2009-10-10,na,,,,overnight-vitalizing-mask,231,7591,32256,Y,,,,
,debobren,0,debobren,FR,Deborah,Brennan,debobren@gmail.com,9341267973,2009-10-08,m,,,,floral-casual-wrap-v-neck-ruffle-cap-sleeveless-belt-a-line-dress---black,75,4950,19100,Y,,,,
,doromart,0,doromart,FR,Dorothy,Martin,doromart@gmail.com,5845769319,2009-10-10,f,,,,ultra-thin-stainless-steel-mesh-band-waterproof-quartz-womens-wrist-watch---gold--black,75,4950,19100,Y,,,,
,bryarich,0,bryarich,PL,Bryan,Richardson,bryarich@gmail.com,2419584802,2009-09-03,na,,,,grill-pan-portable-nonstick-frying-pan,175,6314,45-004,Y,,,,
,kaylmaso,0,kaylmaso,CH,Kayla,Mason,kaylmaso@gmail.com,7041351484,2009-09-06,m,,,,summer-tops-off-shoulder-floral-printed-long-sleeve-chiffon-loose-shirt---black-s,212,7008,8001,Y,,,,
,nataobri,0,nataobri,CH,Natalie,Obrien,nataobri@gmail.com,4286398765,2009-10-09,f,,,,unbreakable-plastic-bottle-1-l--black,212,7008,8001,Y,,,,
,michande,0,michande,RO,Michelle,Anderson,michande@gmail.com,5024524012,2009-10-05,m,,,,curology-night-cream-superbottle,180,6355,410223,Y,,,,
,sharhart,0,sharhart,BR,Sharon,Hart,sharhart@gmail.com,8167892619,2009-10-06,na,,,,floral-casual-wrap-v-neck-ruffle-cap-sleeveless-belt-a-line-dress---red,30,4424,20000-000,Y,,,,
,jerrmcca,0,jerrmcca,CH,Jerry,Mccarty,jerrmcca@gmail.com,5461166414,2009-10-12,f,,,,makeup-herbals-pure-colors-lip-color-42g---red,212,7008,8001,Y,,,,
,leslgay,0,leslgay,ES,Leslie,Gay,leslgay@gmail.com,5903600588,2009-10-04,m,,,,grill-pan-portable-nonstick-frying-pan,205,6881,28015,Y,,,,
,danigrah,0,danigrah,AT,Daniel,Graham,danigrah@gmail.com,1782137425,2009-09-06,f,,,,unbreakable-plastic-bottle-1-l--black,14,4268,5020,Y,,,,
,jessnguy,0,jessnguy,BR,Jesse,Nguyen,jessnguy@gmail.com,4791677129,2009-10-01,na,,,,brooks-men-levitate-2-running-shoes-11uk,30,4424,20000-000,Y,,,,
,katrthom,0,katrthom,FR,Katrina,Thompson,katrthom@gmail.com,8315657780,2009-09-05,na,,,,floral-casual-wrap-v-neck-ruffle-cap-sleeveless-belt-a-line-dress---black-and-white,75,4950,19100,Y,,,,
,juliwalt,0,juliwalt,ES,Julia,Walton,juliwalt@gmail.com,2477989525,2009-10-02,f,,,,ultra-thin-stainless-steel-mesh-band-waterproof-quartz-womens-wrist-watch---black--white,205,6881,28015,Y,,,,
,robetruj,0,robetruj,AT,Robert,Trujillo,robetruj@gmail.com,9411138303,2009-10-04,f,,,,grill-pan-portable-nonstick-frying-pan,14,4268,5020,Y,,,,
,rebecarr,0,rebecarr,RU,Rebecca,Carroll,rebecarr@gmail.com,3437407214,2009-09-06,f,,,,floral-casual-wrap-v-neck-ruffle-cap-sleeveless-belt-a-line-dress---coffee,181,6448,901967,Y,,,,
,chrigibs,0,chrigibs,US,Christopher,Gibson,chrigibs@gmail.com,2898935241,2009-10-12,m,,,,ceramic-coated-forged-aluminum-cookware-set,231,7591,32256,Y,,,,
,dustsutt,0,dustsutt,PL,Dustin,Sutton,dustsutt@gmail.com,1639778232,2009-09-03,f,,,,earrings-stud-crystal-pearl-earring-set,175,6314,45-004,Y,,,,
,erneroth,0,erneroth,NO,Ernest,Roth,erneroth@gmail.com,7119857703,2009-10-05,na,,,,brooks-men-levitate-2-running-shoes-10uk,164,6170,9006,Y,,,,
,ryansell,0,ryansell,CA,Ryan,Sellers,ryansell@gmail.com,8084412103,2009-09-02,f,,,,gold-pendant-necklace-with-crystal-best-silver-paris-eiffel-tower-necklace-white-gold,38,4536,T0K 1Y0,Y,,,,
,kimbmora,0,kimbmora,AT,Kimberly,Morales,kimbmora@gmail.com,6086200211,2009-10-10,f,,,,summer-tops-off-shoulder-floral-printed-long-sleeve-chiffon-loose-shirt---black-s,14,4268,5020,Y,,,,
,dorobrow,0,dorobrow,ES,Dorothy,Brown,dorobrow@gmail.com,6484696952,2009-10-15,na,,,,brooks-men-levitate-2-running-shoes-12uk,205,6881,28015,Y,,,,
,anacard,0,anacard,CH,Ana,Cardenas,anacard@gmail.com,2443199925,2009-10-12,f,,,,brooks-men-levitate-2-running-shoes-07uk,212,7008,8001,Y,,,,
,kevibowm,0,kevibowm,GB,Kevin,Bowman,kevibowm@gmail.com,4947564877,2009-10-01,f,,,,gold-pendant-necklace-with-crystal-best-silver-paris-eiffel-tower-necklace-white-gold,230,7414,BT11 8AE,Y,,,,
,roberhod,0,roberhod,IT,Robert,Rhodes,roberhod@gmail.com,3519923817,2009-09-03,f,,,,floral-casual-wrap-v-neck-ruffle-cap-sleeveless-belt-a-line-dress---black,107,5278,94100,Y,,,,
,danistew,0,danistew,GR,Daniel,Stewart,danistew@gmail.com,5663487376,2009-10-10,m,,,,stone-cookware-set-nonstick-stone-pots-and-pans-set---10-piece-,85,5016,13672,Y,,,,
,anthchri,0,anthchri,MX,Anthony,Christensen,anthchri@gmail.com,6421376819,2009-10-04,f,,,,floral-casual-wrap-v-neck-ruffle-cap-sleeveless-belt-a-line-dress---black-and-white,142,5885,21700,Y,,,,
,mattsmit,0,mattsmit,GR,Matthew,Smith,mattsmit@gmail.com,7211099478,2009-10-03,m,,,,brooks-men-levitate-2-running-shoes-11uk,85,5016,13672,Y,,,,
,samajohn,0,samajohn,AT,Samantha,Johnson,samajohn@gmail.com,6189638590,2009-10-16,na,,,,ultra-thin-stainless-steel-mesh-band-waterproof-quartz-womens-wrist-watch--rose-gold--black,14,4268,5020,Y,,,,
,kimbsmit,0,kimbsmit,DK,Kimberly,Smith,kimbsmit@gmail.com,8724390884,2009-09-02,na,,,,insulated-casserole-with-stainless-steel-black,58,4788,7100,Y,,,,
,johnwalk,0,johnwalk,NO,John,Walker,johnwalk@gmail.com,9345447191,2009-10-04,f,,,,summer-tops-off-shoulder-floral-printed-long-sleeve-chiffon-loose-shirt---green-l,164,6170,9006,Y,,,,
,aimejenk,0,aimejenk,MX,Aimee,Jenkins,aimejenk@gmail.com,2320455889,2009-09-02,na,,,,summer-tops-off-shoulder-floral-printed-long-sleeve-chiffon-loose-shirt---green-l,142,5885,21700,Y,,,,
,jeffyoun,0,jeffyoun,BR,Jeffrey,Young,jeffyoun@gmail.com,1556708650,2009-10-16,f,,,,ultra-thin-stainless-steel-mesh-band-waterproof-quartz-womens-wrist-watch---black--white,30,4424,20000-000,Y,,,,
,glenphil,0,glenphil,FR,Glen,Phillips,glenphil@gmail.com,4320225915,2009-10-06,na,,,,brooks-men-levitate-2-running-shoes-11uk,75,4950,19100,Y,,,,
,samucurt,0,samucurt,FR,Samuel,Curtis,samucurt@gmail.com,9778771251,2009-10-11,f,,,,ultra-thin-stainless-steel-mesh-band-waterproof-quartz-womens-wrist-watch---black--white,75,4950,19100,Y,,,,
,nancbaxt,0,nancbaxt,NO,Nancy,Baxter,nancbaxt@gmail.com,4000061065,2009-10-09,f,,,,summer-tops-off-shoulder-floral-printed-long-sleeve-chiffon-loose-shirt---red-m,164,6170,9006,Y,,,,
,terrcoll,0,terrcoll,NZ,Terry,Collins,terrcoll@gmail.com,8663991169,2009-09-02,na,,,,brooks-men-levitate-2-running-shoes-08uk,157,6076,8053,Y,,,,
,laurkais,0,laurkais,AT,Lauren,Kaiser,laurkais@gmail.com,9271554269,2009-10-14,m,,,,makeup-herbals-pure-colors-lip-color-matte-finish-42g---red,14,4268,5020,Y,,,,
,alexsanc,0,alexsanc,AT,Alexander,Sanchez,alexsanc@gmail.com,8088658574,2009-09-08,f,,,,brooks-men-levitate-2-running-shoes-12uk,14,4268,5020,Y,,,,
,jennthom,0,jennthom,DE,Jennifer,Thomas,jennthom@gmail.com,8551739826,2009-10-02,f,,,,gold-pendant-necklace-with-crystal-best-silver-paris-eiffel-tower-necklace-white-gold,82,4994,20038,Y,,,,
,megajose,0,megajose,DK,Megan,Joseph,megajose@gmail.com,7404025407,2009-10-08,f,,,,unbreakable-plastic-bottle-1-l--blue,58,4788,7100,Y,,,,
,joanrodr,0,joanrodr,HU,Joanne,Rodriguez,joanrodr@gmail.com,4582107484,2009-09-03,na,,,,ultra-thin-stainless-steel-mesh-band-waterproof-quartz-womens-wrist-watch---rose-gold--white,99,5112,1012,Y,,,,
,crysmill,0,crysmill,NZ,Crystal,Miller,crysmill@gmail.com,3007330540,2009-09-04,m,,,,brooks-men-levitate-2-running-shoes-10uk,157,6076,8053,Y,,,,
,anthshaf,0,anthshaf,IT,Anthony,Shaffer,anthshaf@gmail.com,5868981854,2009-10-06,f,,,,summer-tops-off-shoulder-floral-printed-long-sleeve-chiffon-loose-shirt---red-m,107,5278,94100,Y,,,,
,marchens,0,marchens,DE,Marcus,Henson,marchens@gmail.com,8834853752,2009-09-06,m,,,,floral-casual-wrap-v-neck-ruffle-cap-sleeveless-belt-a-line-dress---black-and-white,82,4994,20038,Y,,,,
,tylebank,0,tylebank,DE,Tyler,Banks,tylebank@gmail.com,5306975190,2009-09-06,na,,,,overnight-vitalizing-mask,82,4994,20038,Y,,,,
,kelsjohn,0,kelsjohn,FR,Kelsey,Johnson,kelsjohn@gmail.com,6244504212,2009-10-03,f,,,,floral-casual-wrap-v-neck-ruffle-cap-sleeveless-belt-a-line-dress---red,75,4950,19100,Y,,,,
,jasotuck,0,jasotuck,IT,Jason,Tucker,jasotuck@gmail.com,6052506385,2009-10-10,m,,,,summer-tops-off-shoulder-floral-printed-long-sleeve-chiffon-loose-shirt---black-xs,107,5278,94100,Y,,,,
,tammelli,0,tammelli,AT,Tammy,Elliott,tammelli@gmail.com,1144300228,2009-09-06,f,,,,ultra-thin-stainless-steel-mesh-band-waterproof-quartz-womens-wrist-watch---rose-gold--white,14,4268,5020,Y,,,,
,jamilee,0,jamilee,CH,Jamie,Lee,jamilee@gmail.com,4569276096,2009-10-08,f,,,,gold-pendant-necklace-with-crystal-best-silver-paris-eiffel-tower-necklace-white-gold,212,7008,8001,Y,,,,
,staccarr,0,staccarr,MX,Stacey,Carroll,staccarr@gmail.com,2871326302,2009-10-04,m,,,,summer-tops-off-shoulder-floral-printed-long-sleeve-chiffon-loose-shirt---black-xs,142,5885,21700,Y,,,,
,ashlmart,0,ashlmart,US,Ashley,Martin,ashlmart@gmail.com,5349576556,2009-09-03,na,,,,brooks-men-levitate-2-running-shoes-11uk,231,7591,32256,Y,,,,
,mattsant,0,mattsant,AT,Matthew,Santana,mattsant@gmail.com,3561162952,2009-09-05,na,,,,glass-jar-black-lid,14,4268,5020,Y,,,,
,jaimwill,0,jaimwill,CA,Jaime,Williams,jaimwill@gmail.com,3485856942,2009-10-01,na,,,,brooks-men-levitate-2-running-shoes-10uk,38,4536,T0K 1Y0,Y,,,,
,lisacarl,0,lisacarl,PL,Lisa,Carlson,lisacarl@gmail.com,9728442893,2009-10-12,f,,,,smartest-pressure-cooker,175,6314,45-004,Y,,,,
,susasmit,0,susasmit,NO,Susan,Smith,susasmit@gmail.com,7115567146,2009-10-14,na,,,,ultra-thin-stainless-steel-mesh-band-waterproof-quartz-womens-wrist-watch---rose-gold--white,164,6170,9006,Y,,,,
,beverand,0,beverand,IT,Beverly,Randall,beverand@gmail.com,8346839048,2009-10-16,na,,,,summer-tops-off-shoulder-floral-printed-long-sleeve-chiffon-loose-shirt---red-s,107,5278,94100,Y,,,,
,anthbrow,0,anthbrow,HU,Anthony,Brown,anthbrow@gmail.com,3373447562,2009-10-09,m,,,,unbreakable-plastic-bottle-1-l--blue,99,5112,1012,Y,,,,
,maryconn,0,maryconn,AU,Mary,Conner,maryconn@gmail.com,9679359762,2009-10-08,na,,,,stormwear-padded-jacket--5---6-yrs---blue,13,4259,4000,Y,,,,
,hassbrad,0,hassbrad,GB,Hassie,Bradburn,hassbrad@gmail.com,3080575630,2009-09-04,f,,,,floral-casual-wrap-v-neck-ruffle-cap-sleeveless-belt-a-line-dress---coffee,230,7414,BT11 8AE,Y,,,,
,michlars,0,michlars,MX,Michael,Larson,michlars@gmail.com,4682530174,2009-10-06,na,,,,summer-tops-off-shoulder-floral-printed-long-sleeve-chiffon-loose-shirt---green-l,142,5885,21700,Y,,,,
,mattperr,0,mattperr,RU,Matthew,Perry,mattperr@gmail.com,9617733672,2009-09-07,na,,,,stormwear-padded-jacket--5---6-yrs---blue,181,6448,901967,Y,,,,
,joseolso,0,joseolso,HU,Joseph,Olson,joseolso@gmail.com,1004038219,2009-10-14,na,,,,makeup-herbals-pure-colors-lip-color-42g---red,99,5112,1012,Y,,,,
,jessgome,0,jessgome,RU,Jessica,Gomez,jessgome@gmail.com,9465248975,2009-09-07,m,,,,glass-jar-black-lid,181,6448,901967,Y,,,,
,joshsowe,0,joshsowe,US,Josh,Sowers,joshsowe@gmail.com,2508620821,2009-09-03,na,,,,ultra-thin-stainless-steel-mesh-band-waterproof-quartz-womens-wrist-watch---rose-gold--white,231,7591,32256,Y,,,,
,andralle,0,andralle,FR,Andrew,Allen,andralle@gmail.com,8175772772,2009-09-02,na,,,,brooks-men-levitate-2-running-shoes-11uk,75,4950,19100,Y,,,,
,bransnyd,0,bransnyd,IT,Brandy,Snyder,bransnyd@gmail.com,8883523705,2009-10-05,m,,,,stone-cookware-set-nonstick-stone-pots-and-pans-set---10-piece-,107,5278,94100,Y,,,,
,maribruc,0,maribruc,GR,Marilyn,Bruce,maribruc@gmail.com,2835964048,2009-09-06,na,,,,earrings-stud-crystal-pearl-earring-set,85,5016,13672,Y,,,,
,tashharv,0,tashharv,BR,Tasha,Harvey,tashharv@gmail.com,6313841874,2009-10-06,m,,,,ultra-thin-stainless-steel-mesh-band-waterproof-quartz-womens-wrist-watch---rose-gold--white,30,4424,20000-000,Y,,,,
,andrwall,0,andrwall,DE,Andrea,Wallace,andrwall@gmail.com,8084809896,2009-10-07,na,,,,curology-night-cream-superbottle,82,4994,20038,Y,,,,
,nicoshep,0,nicoshep,MX,Nicole,Sheppard,nicoshep@gmail.com,9629955831,2009-10-06,m,,,,brooks-men-levitate-2-running-shoes-11uk,142,5885,21700,Y,,,,
,zachbrig,0,zachbrig,CH,Zachary,Bright,zachbrig@gmail.com,9782513403,2009-10-09,m,,,,floral-casual-wrap-v-neck-ruffle-cap-sleeveless-belt-a-line-dress---gracial-blue,212,7008,8001,Y,,,,
,curtreed,0,curtreed,DE,Curtis,Reed,curtreed@gmail.com,8481572696,2009-10-07,f,,,,brooks-men-levitate-2-running-shoes-09uk,82,4994,20038,Y,,,,
,patrcast,0,patrcast,GR,Patricia,Castillo,patrcast@gmail.com,5972143983,2009-10-16,na,,,,stormwear-padded-jacket--5---6-yrs---blue,85,5016,13672,Y,,,,
,carlhunt,0,carlhunt,US,Carlos,Hunt,carlhunt@gmail.com,8066904946,2009-10-01,m,,,,ceramic-coated-forged-aluminum-cookware-set,231,7591,32256,Y,,,,
,robewils,0,robewils,NO,Robert,Wilson,robewils@gmail.com,8294247072,2009-09-06,m,,,,floral-casual-wrap-v-neck-ruffle-cap-sleeveless-a-line-dress---black,164,6170,9006,Y,,,,
,shanking,0,shanking,FR,Shane,King,shanking@gmail.com,3839323108,2009-10-11,na,,,,gold-pendant-necklace-with-crystal-best-silver-paris-eiffel-tower-necklace-white-gold,75,4950,19100,Y,,,,
